State,Election_ID,Year,Election_Date,Dem_Share,Two_Party_Votes,state_po,dem_votes,rep_votes,pct_white,pct_black,pct_hispanic,pct_asian,pct_college,median_income,median_age,log_pop,region_south,region_west,region_midwest
MT,MT-SEN-1996,1996,1996-11-05,0.5258094082479703,384046.0,MT,201935.0,182111.0,83.2917264975603,0.302224785949757,4.88079399736026,0.7774132477689268,36.33522405626632,75340.0,41.3,6.055849453471766,0,1,0
RI,RI-SEN-2006,2006,2006-11-05,0.5351863540376058,384993.0,RI,206043.0,178950.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
HI,HI-SEN-1998,1998,1998-11-05,0.8162582596267374,386216.0,HI,315252.0,70964.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
HI,HI-SEN-2018,2018,2018-11-05,0.7115109784705074,388351.0,HI,276316.0,112035.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
SD,SD-SEN-2004,2004,2004-11-05,0.4942380645623076,391188.0,SD,193340.0,197848.0,78.96847412425419,1.81102643216113,4.860874539970519,1.6891449805281673,34.181672913030084,76881.0,38.7,5.965986297928756,0,0,1
RI,RI-SEN-1984,1984,1984-11-05,0.7265962639441117,393356.0,RI,285811.0,107545.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
MT,MT-SEN-2006,2006,2006-11-05,0.5044960214880039,396128.0,MT,199845.0,196283.0,83.2917264975603,0.302224785949757,4.88079399736026,0.7774132477689268,36.33522405626632,75340.0,41.3,6.055849453471766,0,1,0
HI,HI-SEN-2022,2022,2022-11-05,0.7322656651193701,397252.0,HI,290894.0,106358.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
RI,RI-SEN-1988,1988,1988-11-05,0.4540742229704264,397990.0,RI,180717.0,217273.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
RI,RI-SEN-1976,1976,1976-11-05,0.42127519510344374,397994.0,RI,167665.0,230329.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
DE,DE-SEN-2008,2008,2008-11-05,0.6468651258119126,398134.0,DE,257539.0,140595.0,56.585738228396345,21.409103569958468,11.675160682829539,4.8112160940454425,35.99156835777161,87534.0,42.1,6.021981473787248,1,0,0
